Year	Month	DayofMonth	DayOfWeek	CRSDepTime	CRSArrTime	UniqueCarrier	FlightNum	TailNum	CRSElapsedTime	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	CancellationCode	Diverted	CarrierDelay	WeatherDelay	NASDelay	SecurityDelay	LateAircraftDelay
2004	1	26	1	1245	1355	WN	2768	0	70.0	BWI	ALB	288	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	715	1010	WN	934	0	235.0	BWI	AUS	1342	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1140	1245	WN	203	0	65.0	BWI	BDL	283	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1530	1635	WN	909	0	65.0	BWI	BDL	283	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1650	1755	WN	1057	0	65.0	BWI	BDL	283	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	2200	2305	WN	1606	0	65.0	BWI	BDL	283	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1300	1405	WN	2351	0	65.0	BWI	BDL	283	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	29	4	1300	1405	WN	2351	0	65.0	BWI	BDL	283	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	650	800	WN	2033	0	130.0	BWI	BHM	682	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	650	800	WN	2033	0	130.0	BWI	BHM	682	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1750	1845	WN	835	0	115.0	BWI	BNA	588	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	700	800	WN	1168	0	120.0	BWI	BNA	588	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	700	800	WN	1168	0	120.0	BWI	BNA	588	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	750	850	WN	1321	0	120.0	BWI	BNA	588	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1230	1325	WN	1826	0	115.0	BWI	BNA	588	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1610	1710	WN	1868	0	120.0	BWI	BNA	588	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	28	3	900	1000	WN	1985	0	120.0	BWI	BNA	588	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	29	4	1300	1355	WN	2414	0	115.0	BWI	BNA	588	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1300	1355	WN	2414	0	115.0	BWI	BNA	588	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	700	805	WN	423	0	65.0	BWI	BUF	281	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1410	1515	WN	1267	0	65.0	BWI	BUF	281	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	28	3	940	1045	WN	1297	0	65.0	BWI	BUF	281	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1045	1150	WN	2210	0	65.0	BWI	BUF	281	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1755	1900	WN	2211	0	65.0	BWI	BUF	281	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	9	5	720	830	WN	259	0	70.0	BWI	CLE	314	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	2135	2245	WN	613	0	70.0	BWI	CLE	314	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1105	1355	WN	211	0	170.0	BWI	FLL	925	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1555	1835	WN	588	0	220.0	BWI	HOU	1246	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	7	3	825	1055	WN	906	0	210.0	BWI	HOU	1246	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	2	5	825	1055	WN	906	0	210.0	BWI	HOU	1246	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	825	1100	WN	906	0	215.0	BWI	HOU	1246	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	825	1100	WN	906	0	215.0	BWI	HOU	1246	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	2125	2315	WN	2770	0	110.0	BWI	IND	515	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	10	6	1105	1200	WN	626	0	55.0	BWI	ISP	220	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	2105	2205	WN	915	0	60.0	BWI	ISP	220	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1710	1805	WN	1025	0	55.0	BWI	ISP	220	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1015	1110	WN	1603	0	55.0	BWI	ISP	220	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1015	1110	WN	1603	0	55.0	BWI	ISP	220	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	7	3	1620	1720	WN	1716	0	60.0	BWI	ISP	220	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	1620	1720	WN	1716	0	60.0	BWI	ISP	220	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	15	4	1620	1720	WN	1716	0	60.0	BWI	ISP	220	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1510	1605	WN	2747	0	55.0	BWI	ISP	220	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	855	1040	WN	1260	0	165.0	BWI	JAN	888	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	855	1040	WN	1260	0	165.0	BWI	JAN	888	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	800	1000	WN	135	0	180.0	BWI	MCI	967	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	11	7	1210	1400	WN	215	0	170.0	BWI	MCI	967	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1835	2030	WN	278	0	175.0	BWI	MCI	967	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	30	5	1635	1855	WN	1844	0	140.0	BWI	MCO	787	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	13	2	1635	1855	WN	1844	0	140.0	BWI	MCO	787	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1030	1250	WN	1882	0	140.0	BWI	MCO	787	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1350	1610	WN	2518	0	140.0	BWI	MCO	787	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1350	1610	WN	2518	0	140.0	BWI	MCO	787	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	4	7	1245	1345	WN	405	0	120.0	BWI	MDW	611	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	10	6	1245	1345	WN	405	0	120.0	BWI	MDW	611	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	17	6	1245	1345	WN	405	0	120.0	BWI	MDW	611	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	730	840	WN	741	0	130.0	BWI	MDW	611	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	730	840	WN	741	0	130.0	BWI	MDW	611	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	6	2	1555	1700	WN	764	0	125.0	BWI	MDW	611	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1600	1705	WN	764	0	125.0	BWI	MDW	611	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	17	6	1555	1700	WN	764	0	125.0	BWI	MDW	611	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	4	7	1555	1700	WN	764	0	125.0	BWI	MDW	611	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	22	4	935	1040	WN	1018	0	125.0	BWI	MDW	611	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	2140	2245	WN	1722	0	125.0	BWI	MDW	611	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	3	6	1100	1200	WN	1829	0	120.0	BWI	MDW	611	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	15	4	1100	1200	WN	1829	0	120.0	BWI	MDW	611	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1025	1130	WN	1829	0	125.0	BWI	MDW	611	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	12	1	1100	1200	WN	1829	0	120.0	BWI	MDW	611	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	23	5	1025	1130	WN	1829	0	125.0	BWI	MDW	611	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1320	1425	WN	2422	0	125.0	BWI	MDW	611	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	31	6	1320	1425	WN	2422	0	125.0	BWI	MDW	611	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	11	7	745	900	WN	264	0	75.0	BWI	MHT	377	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	645	755	WN	383	0	70.0	BWI	MHT	377	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	940	1055	WN	891	0	75.0	BWI	MHT	377	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	29	4	850	1005	WN	1332	0	75.0	BWI	MHT	377	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	850	1005	WN	1332	0	75.0	BWI	MHT	377	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	21	3	850	1005	WN	1332	0	75.0	BWI	MHT	377	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	2155	2305	WN	1855	0	70.0	BWI	MHT	377	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1555	1640	WN	1549	0	45.0	BWI	ORF	159	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	915	1000	WN	2051	0	45.0	BWI	ORF	159	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	915	1000	WN	2051	0	45.0	BWI	ORF	159	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	28	3	805	850	WN	2563	0	45.0	BWI	ORF	159	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1315	1555	WN	2913	0	160.0	BWI	PBI	883	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	820	1140	WN	1969	0	320.0	BWI	PHX	1999	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	915	1235	WN	2052	0	320.0	BWI	PHX	1999	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1615	1725	WN	107	0	70.0	BWI	PVD	328	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	655	800	WN	400	0	65.0	BWI	PVD	328	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	655	800	WN	400	0	65.0	BWI	PVD	328	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1440	1545	WN	860	0	65.0	BWI	PVD	328	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	2020	2130	WN	1013	0	70.0	BWI	PVD	328	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1010	1115	WN	1569	0	65.0	BWI	PVD	328	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1815	1925	WN	1874	0	70.0	BWI	PVD	328	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	7	3	1820	1930	WN	1874	0	70.0	BWI	PVD	328	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	8	4	1545	1655	WN	2002	0	70.0	BWI	PVD	328	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	15	4	1545	1655	WN	2002	0	70.0	BWI	PVD	328	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1350	1455	WN	2258	0	65.0	BWI	PVD	328	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	29	4	1350	1455	WN	2258	0	65.0	BWI	PVD	328	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	740	845	WN	2995	0	65.0	BWI	PVD	328	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	940	1045	WN	1553	0	65.0	BWI	RDU	255	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	25	7	2150	2250	WN	1604	0	60.0	BWI	RDU	255	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1900	2045	WN	486	0	105.0	BWI	SDF	495	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	25	7	1900	2045	WN	486	0	105.0	BWI	SDF	495	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	25	7	1235	1420	WN	1000	0	105.0	BWI	SDF	495	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	25	7	2140	2330	WN	1151	0	110.0	BWI	SDF	495	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	640	830	WN	1214	0	110.0	BWI	SDF	495	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	25	7	1330	1515	WN	1578	0	105.0	BWI	SDF	495	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	25	7	1515	1650	WN	1938	0	155.0	BWI	STL	737	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	2140	10	WN	1033	0	150.0	BWI	TPA	842	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1010	1240	WN	1846	0	150.0	BWI	TPA	842	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	700	935	WN	2663	0	155.0	BWI	TPA	842	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	745	820	WN	513	0	95.0	CLE	BNA	448	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	8	4	1115	1145	WN	1001	0	90.0	CLE	BNA	448	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	715	825	WN	1332	0	70.0	CLE	BWI	314	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	25	7	1420	1435	WN	134	0	75.0	CLE	MDW	307	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	9	5	900	915	WN	259	0	75.0	CLE	MDW	307	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	730	750	WN	880	0	80.0	CLE	MDW	307	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	655	710	WN	2509	0	75.0	CLE	MDW	307	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	25	7	1120	1205	WN	1991	0	105.0	CLE	STL	487	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	5	1	1550	1630	WN	2306	0	100.0	CLE	STL	487	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1550	1635	WN	2306	0	105.0	CLE	STL	487	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	5	1	805	820	WN	2793	0	75.0	CMH	BNA	338	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	4	7	1505	1510	WN	2503	0	65.0	CMH	MDW	284	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	17	6	1505	1510	WN	2503	0	65.0	CMH	MDW	284	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	21	3	855	940	WN	16	0	45.0	CRP	HOU	187	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	825	910	WN	4	0	105.0	DAL	ABQ	580	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1730	1820	WN	320	0	110.0	DAL	ABQ	580	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	12	1	1735	1820	WN	320	0	105.0	DAL	ABQ	580	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	1345	1450	WN	26	0	65.0	DAL	AMA	324	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	13	2	810	915	WN	1362	0	65.0	DAL	AMA	324	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	810	915	WN	1362	0	65.0	DAL	AMA	324	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	940	1045	WN	1937	0	65.0	DAL	AMA	324	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	5	1	945	1035	WN	78	0	50.0	DAL	AUS	189	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	945	1035	WN	78	0	50.0	DAL	AUS	189	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	2	5	1650	1740	WN	402	0	50.0	DAL	AUS	189	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	710	800	WN	2100	0	50.0	DAL	AUS	189	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	20	2	1245	1335	WN	2310	0	50.0	DAL	AUS	189	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	13	2	1245	1335	WN	2310	0	50.0	DAL	AUS	189	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	830	920	WN	2532	0	50.0	DAL	AUS	189	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	6	2	830	920	WN	2532	0	50.0	DAL	AUS	189	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	17	6	2120	2210	WN	2589	0	50.0	DAL	AUS	189	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	19	1	1730	1820	WN	2649	0	50.0	DAL	AUS	189	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	6	2	1345	1435	WN	2661	0	50.0	DAL	AUS	189	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	1200	1240	WN	329	0	100.0	DAL	ELP	562	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	7	3	830	910	WN	1154	0	100.0	DAL	ELP	562	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	945	1025	WN	1764	0	100.0	DAL	ELP	562	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	21	3	955	1040	WN	1764	0	105.0	DAL	ELP	562	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	700	755	WN	1	0	55.0	DAL	HOU	239	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	730	825	WN	3	0	55.0	DAL	HOU	239	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	8	4	800	855	WN	5	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	800	855	WN	5	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	800	855	WN	5	0	55.0	DAL	HOU	239	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	5	1	830	925	WN	7	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	16	5	830	925	WN	7	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	830	925	WN	7	0	55.0	DAL	HOU	239	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	15	4	1000	1100	WN	15	0	60.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	20	2	1000	1100	WN	15	0	60.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	1000	1100	WN	15	0	60.0	DAL	HOU	239	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	21	3	1000	1100	WN	15	0	60.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	1030	1125	WN	17	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	7	3	1130	1225	WN	21	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1200	1255	WN	23	0	55.0	DAL	HOU	239	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	1200	1255	WN	23	0	55.0	DAL	HOU	239	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	1230	1325	WN	25	0	55.0	DAL	HOU	239	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	13	2	1230	1325	WN	25	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	19	1	1230	1325	WN	25	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	21	3	1230	1325	WN	25	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	25	7	1230	1325	WN	25	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	1300	1355	WN	27	0	55.0	DAL	HOU	239	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2004	1	30	5	1300	1355	WN	27	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	11	7	1300	1355	WN	27	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	8	4	1330	1425	WN	29	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	10	6	1330	1425	WN	29	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	4	7	1330	1425	WN	29	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	13	2	1330	1425	WN	29	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1330	1425	WN	29	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	22	4	1330	1425	WN	29	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	21	3	1330	1425	WN	29	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	29	4	1330	1425	WN	29	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	6	2	1330	1425	WN	29	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	26	1	1330	1425	WN	29	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	14	3	1430	1530	WN	33	0	60.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	19	1	1430	1525	WN	33	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	13	2	1430	1530	WN	33	0	60.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	4	7	1430	1530	WN	33	0	60.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	20	2	1430	1525	WN	33	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	8	4	1430	1530	WN	33	0	60.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	27	2	1500	1555	WN	35	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	21	3	1530	1625	WN	37	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	17	6	1630	1730	WN	41	0	60.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	5	1	1730	1830	WN	45	0	60.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2004	1	20	2	1830	1925	WN	49	0	55.0	DAL	HOU	239	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
